,category,source,freq,ticker,cut,fields,sourceticker
1576,fx-forwards,bloomberg,daily,EURPLN6M,TOK,close,EURPLN6M CMPT Curncy
1577,fx-forwards,bloomberg,daily,EURPLN9M,TOK,close,EURPLN9M CMPT Curncy
1578,fx-forwards,bloomberg,daily,EURPLN12M,TOK,close,EURPLN12M CMPT Curncy
1579,fx-forwards,bloomberg,daily,EURPLN2Y,TOK,close,EURPLN2Y CMPT Curncy
1580,fx-forwards,bloomberg,daily,EURPLN3Y,TOK,close,EURPLN3Y CMPT Curncy
1581,fx-forwards,bloomberg,daily,EURPLN5Y,TOK,close,EURPLN5Y CMPT Curncy
1582,fx-forwards,bloomberg,daily,EURHUFON,TOK,close,EURHUFON CMPT Curncy
1583,fx-forwards,bloomberg,daily,EURHUF1W,TOK,close,EURHUF1W CMPT Curncy
1584,fx-forwards,bloomberg,daily,EURHUF2W,TOK,close,EURHUF2W CMPT Curncy
1585,fx-forwards,bloomberg,daily,EURHUF3W,TOK,close,EURHUF3W CMPT Curncy
1586,fx-forwards,bloomberg,daily,EURHUF1M,TOK,close,EURHUF1M CMPT Curncy
1587,fx-forwards,bloomberg,daily,EURHUF2M,TOK,close,EURHUF2M CMPT Curncy
1588,fx-forwards,bloomberg,daily,EURHUF3M,TOK,close,EURHUF3M CMPT Curncy
1589,fx-forwards,bloomberg,daily,EURHUF4M,TOK,close,EURHUF4M CMPT Curncy
1590,fx-forwards,bloomberg,daily,EURHUF6M,TOK,close,EURHUF6M CMPT Curncy
1591,fx-forwards,bloomberg,daily,EURHUF9M,TOK,close,EURHUF9M CMPT Curncy
1592,fx-forwards,bloomberg,daily,EURHUF12M,TOK,close,EURHUF12M CMPT Curncy
1593,fx-forwards,bloomberg,daily,EURHUF2Y,TOK,close,EURHUF2Y CMPT Curncy
1594,fx-forwards,bloomberg,daily,EURHUF3Y,TOK,close,EURHUF3Y CMPT Curncy
1595,fx-forwards,bloomberg,daily,EURHUF5Y,TOK,close,EURHUF5Y CMPT Curncy
1596,fx-forwards,bloomberg,daily,USDPLNON,TOK,close,USDPLNON CMPT Curncy
1597,fx-forwards,bloomberg,daily,USDPLN1W,TOK,close,USDPLN1W CMPT Curncy
1598,fx-forwards,bloomberg,daily,USDPLN2W,TOK,close,USDPLN2W CMPT Curncy
1599,fx-forwards,bloomberg,daily,USDPLN3W,TOK,close,USDPLN3W CMPT Curncy
1600,fx-forwards,bloomberg,daily,USDPLN1M,TOK,close,USDPLN1M CMPT Curncy
1601,fx-forwards,bloomberg,daily,USDPLN2M,TOK,close,USDPLN2M CMPT Curncy
1602,fx-forwards,bloomberg,daily,USDPLN3M,TOK,close,USDPLN3M CMPT Curncy
1603,fx-forwards,bloomberg,daily,USDPLN4M,TOK,close,USDPLN4M CMPT Curncy
1604,fx-forwards,bloomberg,daily,USDPLN6M,TOK,close,USDPLN6M CMPT Curncy
1605,fx-forwards,bloomberg,daily,USDPLN9M,TOK,close,USDPLN9M CMPT Curncy
1606,fx-forwards,bloomberg,daily,USDPLN12M,TOK,close,USDPLN12M CMPT Curncy
1607,fx-forwards,bloomberg,daily,USDPLN2Y,TOK,close,USDPLN2Y CMPT Curncy
1608,fx-forwards,bloomberg,daily,USDPLN3Y,TOK,close,USDPLN3Y CMPT Curncy
1609,fx-forwards,bloomberg,daily,USDPLN5Y,TOK,close,USDPLN5Y CMPT Curncy
1610,fx-forwards,bloomberg,daily,USDHUFON,TOK,close,USDHUFON CMPT Curncy
1611,fx-forwards,bloomberg,daily,USDHUF1W,TOK,close,USDHUF1W CMPT Curncy
1612,fx-forwards,bloomberg,daily,USDHUF2W,TOK,close,USDHUF2W CMPT Curncy
1613,fx-forwards,bloomberg,daily,USDHUF3W,TOK,close,USDHUF3W CMPT Curncy
1614,fx-forwards,bloomberg,daily,USDHUF1M,TOK,close,USDHUF1M CMPT Curncy
1615,fx-forwards,bloomberg,daily,USDHUF2M,TOK,close,USDHUF2M CMPT Curncy
1616,fx-forwards,bloomberg,daily,USDHUF3M,TOK,close,USDHUF3M CMPT Curncy
1617,fx-forwards,bloomberg,daily,USDHUF4M,TOK,close,USDHUF4M CMPT Curncy
1618,fx-forwards,bloomberg,daily,USDHUF6M,TOK,close,USDHUF6M CMPT Curncy
1619,fx-forwards,bloomberg,daily,USDHUF9M,TOK,close,USDHUF9M CMPT Curncy
1620,fx-forwards,bloomberg,daily,USDHUF12M,TOK,close,USDHUF12M CMPT Curncy
1621,fx-forwards,bloomberg,daily,USDHUF2Y,TOK,close,USDHUF2Y CMPT Curncy
1622,fx-forwards,bloomberg,daily,USDHUF3Y,TOK,close,USDHUF3Y CMPT Curncy
1623,fx-forwards,bloomberg,daily,USDHUF5Y,TOK,close,USDHUF5Y CMPT Curncy
1624,fx-forwards,bloomberg,daily,USDBRLON,TOK,close,USDBRLON CMPT Curncy
1625,fx-forwards,bloomberg,daily,USDBRL1W,TOK,close,USDBRL1W CMPT Curncy
1626,fx-forwards,bloomberg,daily,USDBRL2W,TOK,close,USDBRL2W CMPT Curncy
1627,fx-forwards,bloomberg,daily,USDBRL3W,TOK,close,USDBRL3W CMPT Curncy
1628,fx-forwards,bloomberg,daily,USDBRL1M,TOK,close,USDBRL1M CMPT Curncy
1629,fx-forwards,bloomberg,daily,USDBRL2M,TOK,close,USDBRL2M CMPT Curncy
1630,fx-forwards,bloomberg,daily,USDBRL3M,TOK,close,USDBRL3M CMPT Curncy
1631,fx-forwards,bloomberg,daily,USDBRL4M,TOK,close,USDBRL4M CMPT Curncy
1632,fx-forwards,bloomberg,daily,USDBRL6M,TOK,close,USDBRL6M CMPT Curncy
1633,fx-forwards,bloomberg,daily,USDBRL9M,TOK,close,USDBRL9M CMPT Curncy
1634,fx-forwards,bloomberg,daily,USDBRL12M,TOK,close,USDBRL12M CMPT Curncy
1635,fx-forwards,bloomberg,daily,USDBRL2Y,TOK,close,USDBRL2Y CMPT Curncy
1636,fx-forwards,bloomberg,daily,USDBRL3Y,TOK,close,USDBRL3Y CMPT Curncy
1637,fx-forwards,bloomberg,daily,USDBRL5Y,TOK,close,USDBRL5Y CMPT Curncy
1638,fx-forwards,bloomberg,daily,USDRUBON,TOK,close,USDRUBON CMPT Curncy
1639,fx-forwards,bloomberg,daily,USDRUB1W,TOK,close,USDRUB1W CMPT Curncy
1640,fx-forwards,bloomberg,daily,USDRUB2W,TOK,close,USDRUB2W CMPT Curncy
1641,fx-forwards,bloomberg,daily,USDRUB3W,TOK,close,USDRUB3W CMPT Curncy
1642,fx-forwards,bloomberg,daily,USDRUB1M,TOK,close,USDRUB1M CMPT Curncy
1643,fx-forwards,bloomberg,daily,USDRUB2M,TOK,close,USDRUB2M CMPT Curncy
1644,fx-forwards,bloomberg,daily,USDRUB3M,TOK,close,USDRUB3M CMPT Curncy
1645,fx-forwards,bloomberg,daily,USDRUB4M,TOK,close,USDRUB4M CMPT Curncy
1646,fx-forwards,bloomberg,daily,USDRUB6M,TOK,close,USDRUB6M CMPT Curncy
1647,fx-forwards,bloomberg,daily,USDRUB9M,TOK,close,USDRUB9M CMPT Curncy
1648,fx-forwards,bloomberg,daily,USDRUB12M,TOK,close,USDRUB12M CMPT Curncy
1649,fx-forwards,bloomberg,daily,USDRUB2Y,TOK,close,USDRUB2Y CMPT Curncy
1650,fx-forwards,bloomberg,daily,USDRUB3Y,TOK,close,USDRUB3Y CMPT Curncy
1651,fx-forwards,bloomberg,daily,USDRUB5Y,TOK,close,USDRUB5Y CMPT Curncy
1652,fx-forwards,bloomberg,daily,USDKRWON,TOK,close,USDKRWON CMPT Curncy
1653,fx-forwards,bloomberg,daily,USDKRW1W,TOK,close,USDKRW1W CMPT Curncy
1654,fx-forwards,bloomberg,daily,USDKRW2W,TOK,close,USDKRW2W CMPT Curncy
1655,fx-forwards,bloomberg,daily,USDKRW3W,TOK,close,USDKRW3W CMPT Curncy
1656,fx-forwards,bloomberg,daily,USDKRW1M,TOK,close,USDKRW1M CMPT Curncy
1657,fx-forwards,bloomberg,daily,USDKRW2M,TOK,close,USDKRW2M CMPT Curncy
1658,fx-forwards,bloomberg,daily,USDKRW3M,TOK,close,USDKRW3M CMPT Curncy
1659,fx-forwards,bloomberg,daily,USDKRW4M,TOK,close,USDKRW4M CMPT Curncy
1660,fx-forwards,bloomberg,daily,USDKRW6M,TOK,close,USDKRW6M CMPT Curncy
1661,fx-forwards,bloomberg,daily,USDKRW9M,TOK,close,USDKRW9M CMPT Curncy
1662,fx-forwards,bloomberg,daily,USDKRW12M,TOK,close,USDKRW12M CMPT Curncy
1663,fx-forwards,bloomberg,daily,USDKRW2Y,TOK,close,USDKRW2Y CMPT Curncy
1664,fx-forwards,bloomberg,daily,USDKRW3Y,TOK,close,USDKRW3Y CMPT Curncy
1665,fx-forwards,bloomberg,daily,USDKRW5Y,TOK,close,USDKRW5Y CMPT Curncy
1666,fx-forwards,bloomberg,daily,USDCNYON,TOK,close,USDCNYON CMPT Curncy
1667,fx-forwards,bloomberg,daily,USDCNY1W,TOK,close,USDCNY1W CMPT Curncy
1668,fx-forwards,bloomberg,daily,USDCNY2W,TOK,close,USDCNY2W CMPT Curncy
1669,fx-forwards,bloomberg,daily,USDCNY3W,TOK,close,USDCNY3W CMPT Curncy
1670,fx-forwards,bloomberg,daily,USDCNY1M,TOK,close,USDCNY1M CMPT Curncy
1671,fx-forwards,bloomberg,daily,USDCNY2M,TOK,close,USDCNY2M CMPT Curncy
1672,fx-forwards,bloomberg,daily,USDCNY3M,TOK,close,USDCNY3M CMPT Curncy
1673,fx-forwards,bloomberg,daily,USDCNY4M,TOK,close,USDCNY4M CMPT Curncy
1674,fx-forwards,bloomberg,daily,USDCNY6M,TOK,close,USDCNY6M CMPT Curncy
1675,fx-forwards,bloomberg,daily,USDCNY9M,TOK,close,USDCNY9M CMPT Curncy
1676,fx-forwards,bloomberg,daily,USDCNY12M,TOK,close,USDCNY12M CMPT Curncy
1677,fx-forwards,bloomberg,daily,USDCNY2Y,TOK,close,USDCNY2Y CMPT Curncy
1678,fx-forwards,bloomberg,daily,USDCNY3Y,TOK,close,USDCNY3Y CMPT Curncy
1679,fx-forwards,bloomberg,daily,USDCNY5Y,TOK,close,USDCNY5Y CMPT Curncy
1680,fx-forwards,bloomberg,daily,USDCNHON,TOK,close,USDCNHON CMPT Curncy
1681,fx-forwards,bloomberg,daily,USDCNH1W,TOK,close,USDCNH1W CMPT Curncy
1682,fx-forwards,bloomberg,daily,USDCNH2W,TOK,close,USDCNH2W CMPT Curncy
1683,fx-forwards,bloomberg,daily,USDCNH3W,TOK,close,USDCNH3W CMPT Curncy
1684,fx-forwards,bloomberg,daily,USDCNH1M,TOK,close,USDCNH1M CMPT Curncy
1685,fx-forwards,bloomberg,daily,USDCNH2M,TOK,close,USDCNH2M CMPT Curncy
1686,fx-forwards,bloomberg,daily,USDCNH3M,TOK,close,USDCNH3M CMPT Curncy
1687,fx-forwards,bloomberg,daily,USDCNH4M,TOK,close,USDCNH4M CMPT Curncy
1688,fx-forwards,bloomberg,daily,USDCNH6M,TOK,close,USDCNH6M CMPT Curncy
1689,fx-forwards,bloomberg,daily,USDCNH9M,TOK,close,USDCNH9M CMPT Curncy
1690,fx-forwards,bloomberg,daily,USDCNH12M,TOK,close,USDCNH12M CMPT Curncy
1691,fx-forwards,bloomberg,daily,USDCNH2Y,TOK,close,USDCNH2Y CMPT Curncy
1692,fx-forwards,bloomberg,daily,USDCNH3Y,TOK,close,USDCNH3Y CMPT Curncy
1693,fx-forwards,bloomberg,daily,USDCNH5Y,TOK,close,USDCNH5Y CMPT Curncy
1694,fx-forwards,bloomberg,daily,XAUUSDON,TOK,close,XAUUSDON CMPT Curncy
1695,fx-forwards,bloomberg,daily,XAUUSD1W,TOK,close,XAUUSD1W CMPT Curncy
1696,fx-forwards,bloomberg,daily,XAUUSD2W,TOK,close,XAUUSD2W CMPT Curncy
1697,fx-forwards,bloomberg,daily,XAUUSD3W,TOK,close,XAUUSD3W CMPT Curncy
1698,fx-forwards,bloomberg,daily,XAUUSD1M,TOK,close,XAUUSD1M CMPT Curncy
1699,fx-forwards,bloomberg,daily,XAUUSD2M,TOK,close,XAUUSD2M CMPT Curncy
1700,fx-forwards,bloomberg,daily,XAUUSD3M,TOK,close,XAUUSD3M CMPT Curncy
1701,fx-forwards,bloomberg,daily,XAUUSD4M,TOK,close,XAUUSD4M CMPT Curncy
1702,fx-forwards,bloomberg,daily,XAUUSD6M,TOK,close,XAUUSD6M CMPT Curncy
1703,fx-forwards,bloomberg,daily,XAUUSD9M,TOK,close,XAUUSD9M CMPT Curncy
1704,fx-forwards,bloomberg,daily,XAUUSD12M,TOK,close,XAUUSD12M CMPT Curncy
1705,fx-forwards,bloomberg,daily,XAUUSD2Y,TOK,close,XAUUSD2Y CMPT Curncy
1706,fx-forwards,bloomberg,daily,XAUUSD3Y,TOK,close,XAUUSD3Y CMPT Curncy
1707,fx-forwards,bloomberg,daily,XAUUSD5Y,TOK,close,XAUUSD5Y CMPT Curncy
1708,fx-forwards,bloomberg,daily,XAGUSDON,TOK,close,XAGUSDON CMPT Curncy
1709,fx-forwards,bloomberg,daily,XAGUSD1W,TOK,close,XAGUSD1W CMPT Curncy
1710,fx-forwards,bloomberg,daily,XAGUSD2W,TOK,close,XAGUSD2W CMPT Curncy
1711,fx-forwards,bloomberg,daily,XAGUSD3W,TOK,close,XAGUSD3W CMPT Curncy
1712,fx-forwards,bloomberg,daily,XAGUSD1M,TOK,close,XAGUSD1M CMPT Curncy
1713,fx-forwards,bloomberg,daily,XAGUSD2M,TOK,close,XAGUSD2M CMPT Curncy
1714,fx-forwards,bloomberg,daily,XAGUSD3M,TOK,close,XAGUSD3M CMPT Curncy
1715,fx-forwards,bloomberg,daily,XAGUSD4M,TOK,close,XAGUSD4M CMPT Curncy
1716,fx-forwards,bloomberg,daily,XAGUSD6M,TOK,close,XAGUSD6M CMPT Curncy
1717,fx-forwards,bloomberg,daily,XAGUSD9M,TOK,close,XAGUSD9M CMPT Curncy
1718,fx-forwards,bloomberg,daily,XAGUSD12M,TOK,close,XAGUSD12M CMPT Curncy
1719,fx-forwards,bloomberg,daily,XAGUSD2Y,TOK,close,XAGUSD2Y CMPT Curncy
1720,fx-forwards,bloomberg,daily,XAGUSD3Y,TOK,close,XAGUSD3Y CMPT Curncy
1721,fx-forwards,bloomberg,daily,XAGUSD5Y,TOK,close,XAGUSD5Y CMPT Curncy
1722,fx-forwards,bloomberg,daily,XPTUSDON,TOK,close,XPTUSDON CMPT Curncy
1723,fx-forwards,bloomberg,daily,XPTUSD1W,TOK,close,XPTUSD1W CMPT Curncy
1724,fx-forwards,bloomberg,daily,XPTUSD2W,TOK,close,XPTUSD2W CMPT Curncy
1725,fx-forwards,bloomberg,daily,XPTUSD3W,TOK,close,XPTUSD3W CMPT Curncy
1726,fx-forwards,bloomberg,daily,XPTUSD1M,TOK,close,XPTUSD1M CMPT Curncy
1727,fx-forwards,bloomberg,daily,XPTUSD2M,TOK,close,XPTUSD2M CMPT Curncy
1728,fx-forwards,bloomberg,daily,XPTUSD3M,TOK,close,XPTUSD3M CMPT Curncy
1729,fx-forwards,bloomberg,daily,XPTUSD4M,TOK,close,XPTUSD4M CMPT Curncy
1730,fx-forwards,bloomberg,daily,XPTUSD6M,TOK,close,XPTUSD6M CMPT Curncy
1731,fx-forwards,bloomberg,daily,XPTUSD9M,TOK,close,XPTUSD9M CMPT Curncy
1732,fx-forwards,bloomberg,daily,XPTUSD12M,TOK,close,XPTUSD12M CMPT Curncy
1733,fx-forwards,bloomberg,daily,XPTUSD2Y,TOK,close,XPTUSD2Y CMPT Curncy
1734,fx-forwards,bloomberg,daily,XPTUSD3Y,TOK,close,XPTUSD3Y CMPT Curncy
1735,fx-forwards,bloomberg,daily,XPTUSD5Y,TOK,close,XPTUSD5Y CMPT Curncy
1736,fx-forwards,bloomberg,daily,EURUSDON,10AM,close,EURUSDON F100 Curncy
1737,fx-forwards,bloomberg,daily,EURUSD1W,10AM,close,EURUSD1W F100 Curncy
1738,fx-forwards,bloomberg,daily,EURUSD2W,10AM,close,EURUSD2W F100 Curncy
1739,fx-forwards,bloomberg,daily,EURUSD3W,10AM,close,EURUSD3W F100 Curncy
1740,fx-forwards,bloomberg,daily,EURUSD1M,10AM,close,EURUSD1M F100 Curncy
1741,fx-forwards,bloomberg,daily,EURUSD2M,10AM,close,EURUSD2M F100 Curncy
1742,fx-forwards,bloomberg,daily,EURUSD3M,10AM,close,EURUSD3M F100 Curncy
1743,fx-forwards,bloomberg,daily,EURUSD4M,10AM,close,EURUSD4M F100 Curncy
1744,fx-forwards,bloomberg,daily,EURUSD6M,10AM,close,EURUSD6M F100 Curncy
1745,fx-forwards,bloomberg,daily,EURUSD9M,10AM,close,EURUSD9M F100 Curncy
1746,fx-forwards,bloomberg,daily,EURUSD12M,10AM,close,EURUSD12M F100 Curncy
1747,fx-forwards,bloomberg,daily,EURUSD2Y,10AM,close,EURUSD2Y F100 Curncy
1748,fx-forwards,bloomberg,daily,EURUSD3Y,10AM,close,EURUSD3Y F100 Curncy
1749,fx-forwards,bloomberg,daily,EURUSD5Y,10AM,close,EURUSD5Y F100 Curncy
1750,fx-forwards,bloomberg,daily,GBPUSDON,10AM,close,GBPUSDON F100 Curncy
1751,fx-forwards,bloomberg,daily,GBPUSD1W,10AM,close,GBPUSD1W F100 Curncy
1752,fx-forwards,bloomberg,daily,GBPUSD2W,10AM,close,GBPUSD2W F100 Curncy
1753,fx-forwards,bloomberg,daily,GBPUSD3W,10AM,close,GBPUSD3W F100 Curncy
1754,fx-forwards,bloomberg,daily,GBPUSD1M,10AM,close,GBPUSD1M F100 Curncy
1755,fx-forwards,bloomberg,daily,GBPUSD2M,10AM,close,GBPUSD2M F100 Curncy
1756,fx-forwards,bloomberg,daily,GBPUSD3M,10AM,close,GBPUSD3M F100 Curncy
1757,fx-forwards,bloomberg,daily,GBPUSD4M,10AM,close,GBPUSD4M F100 Curncy
1758,fx-forwards,bloomberg,daily,GBPUSD6M,10AM,close,GBPUSD6M F100 Curncy
1759,fx-forwards,bloomberg,daily,GBPUSD9M,10AM,close,GBPUSD9M F100 Curncy
1760,fx-forwards,bloomberg,daily,GBPUSD12M,10AM,close,GBPUSD12M F100 Curncy
1761,fx-forwards,bloomberg,daily,GBPUSD2Y,10AM,close,GBPUSD2Y F100 Curncy
1762,fx-forwards,bloomberg,daily,GBPUSD3Y,10AM,close,GBPUSD3Y F100 Curncy
1763,fx-forwards,bloomberg,daily,GBPUSD5Y,10AM,close,GBPUSD5Y F100 Curncy
1764,fx-forwards,bloomberg,daily,AUDUSDON,10AM,close,AUDUSDON F100 Curncy
1765,fx-forwards,bloomberg,daily,AUDUSD1W,10AM,close,AUDUSD1W F100 Curncy
1766,fx-forwards,bloomberg,daily,AUDUSD2W,10AM,close,AUDUSD2W F100 Curncy
1767,fx-forwards,bloomberg,daily,AUDUSD3W,10AM,close,AUDUSD3W F100 Curncy
1768,fx-forwards,bloomberg,daily,AUDUSD1M,10AM,close,AUDUSD1M F100 Curncy
1769,fx-forwards,bloomberg,daily,AUDUSD2M,10AM,close,AUDUSD2M F100 Curncy
1770,fx-forwards,bloomberg,daily,AUDUSD3M,10AM,close,AUDUSD3M F100 Curncy
1771,fx-forwards,bloomberg,daily,AUDUSD4M,10AM,close,AUDUSD4M F100 Curncy
1772,fx-forwards,bloomberg,daily,AUDUSD6M,10AM,close,AUDUSD6M F100 Curncy
1773,fx-forwards,bloomberg,daily,AUDUSD9M,10AM,close,AUDUSD9M F100 Curncy
1774,fx-forwards,bloomberg,daily,AUDUSD12M,10AM,close,AUDUSD12M F100 Curncy
1775,fx-forwards,bloomberg,daily,AUDUSD2Y,10AM,close,AUDUSD2Y F100 Curncy
1776,fx-forwards,bloomberg,daily,AUDUSD3Y,10AM,close,AUDUSD3Y F100 Curncy
1777,fx-forwards,bloomberg,daily,AUDUSD5Y,10AM,close,AUDUSD5Y F100 Curncy
1778,fx-forwards,bloomberg,daily,NZDUSDON,10AM,close,NZDUSDON F100 Curncy
1779,fx-forwards,bloomberg,daily,NZDUSD1W,10AM,close,NZDUSD1W F100 Curncy
1780,fx-forwards,bloomberg,daily,NZDUSD2W,10AM,close,NZDUSD2W F100 Curncy
1781,fx-forwards,bloomberg,daily,NZDUSD3W,10AM,close,NZDUSD3W F100 Curncy
1782,fx-forwards,bloomberg,daily,NZDUSD1M,10AM,close,NZDUSD1M F100 Curncy
1783,fx-forwards,bloomberg,daily,NZDUSD2M,10AM,close,NZDUSD2M F100 Curncy
1784,fx-forwards,bloomberg,daily,NZDUSD3M,10AM,close,NZDUSD3M F100 Curncy
1785,fx-forwards,bloomberg,daily,NZDUSD4M,10AM,close,NZDUSD4M F100 Curncy
1786,fx-forwards,bloomberg,daily,NZDUSD6M,10AM,close,NZDUSD6M F100 Curncy
1787,fx-forwards,bloomberg,daily,NZDUSD9M,10AM,close,NZDUSD9M F100 Curncy
1788,fx-forwards,bloomberg,daily,NZDUSD12M,10AM,close,NZDUSD12M F100 Curncy
1789,fx-forwards,bloomberg,daily,NZDUSD2Y,10AM,close,NZDUSD2Y F100 Curncy
1790,fx-forwards,bloomberg,daily,NZDUSD3Y,10AM,close,NZDUSD3Y F100 Curncy
1791,fx-forwards,bloomberg,daily,NZDUSD5Y,10AM,close,NZDUSD5Y F100 Curncy
1792,fx-forwards,bloomberg,daily,USDCADON,10AM,close,USDCADON F100 Curncy
1793,fx-forwards,bloomberg,daily,USDCAD1W,10AM,close,USDCAD1W F100 Curncy
1794,fx-forwards,bloomberg,daily,USDCAD2W,10AM,close,USDCAD2W F100 Curncy
1795,fx-forwards,bloomberg,daily,USDCAD3W,10AM,close,USDCAD3W F100 Curncy
1796,fx-forwards,bloomberg,daily,USDCAD1M,10AM,close,USDCAD1M F100 Curncy
1797,fx-forwards,bloomberg,daily,USDCAD2M,10AM,close,USDCAD2M F100 Curncy
1798,fx-forwards,bloomberg,daily,USDCAD3M,10AM,close,USDCAD3M F100 Curncy
1799,fx-forwards,bloomberg,daily,USDCAD4M,10AM,close,USDCAD4M F100 Curncy
1800,fx-forwards,bloomberg,daily,USDCAD6M,10AM,close,USDCAD6M F100 Curncy
1801,fx-forwards,bloomberg,daily,USDCAD9M,10AM,close,USDCAD9M F100 Curncy
1802,fx-forwards,bloomberg,daily,USDCAD12M,10AM,close,USDCAD12M F100 Curncy
1803,fx-forwards,bloomberg,daily,USDCAD2Y,10AM,close,USDCAD2Y F100 Curncy
1804,fx-forwards,bloomberg,daily,USDCAD3Y,10AM,close,USDCAD3Y F100 Curncy
1805,fx-forwards,bloomberg,daily,USDCAD5Y,10AM,close,USDCAD5Y F100 Curncy
1806,fx-forwards,bloomberg,daily,USDCHFON,10AM,close,USDCHFON F100 Curncy
1807,fx-forwards,bloomberg,daily,USDCHF1W,10AM,close,USDCHF1W F100 Curncy
1808,fx-forwards,bloomberg,daily,USDCHF2W,10AM,close,USDCHF2W F100 Curncy
1809,fx-forwards,bloomberg,daily,USDCHF3W,10AM,close,USDCHF3W F100 Curncy
1810,fx-forwards,bloomberg,daily,USDCHF1M,10AM,close,USDCHF1M F100 Curncy
1811,fx-forwards,bloomberg,daily,USDCHF2M,10AM,close,USDCHF2M F100 Curncy
1812,fx-forwards,bloomberg,daily,USDCHF3M,10AM,close,USDCHF3M F100 Curncy
1813,fx-forwards,bloomberg,daily,USDCHF4M,10AM,close,USDCHF4M F100 Curncy
1814,fx-forwards,bloomberg,daily,USDCHF6M,10AM,close,USDCHF6M F100 Curncy
1815,fx-forwards,bloomberg,daily,USDCHF9M,10AM,close,USDCHF9M F100 Curncy
1816,fx-forwards,bloomberg,daily,USDCHF12M,10AM,close,USDCHF12M F100 Curncy
1817,fx-forwards,bloomberg,daily,USDCHF2Y,10AM,close,USDCHF2Y F100 Curncy
1818,fx-forwards,bloomberg,daily,USDCHF3Y,10AM,close,USDCHF3Y F100 Curncy
1819,fx-forwards,bloomberg,daily,USDCHF5Y,10AM,close,USDCHF5Y F100 Curncy
1820,fx-forwards,bloomberg,daily,EURNOKON,10AM,close,EURNOKON F100 Curncy
1821,fx-forwards,bloomberg,daily,EURNOK1W,10AM,close,EURNOK1W F100 Curncy
1822,fx-forwards,bloomberg,daily,EURNOK2W,10AM,close,EURNOK2W F100 Curncy
1823,fx-forwards,bloomberg,daily,EURNOK3W,10AM,close,EURNOK3W F100 Curncy
1824,fx-forwards,bloomberg,daily,EURNOK1M,10AM,close,EURNOK1M F100 Curncy
1825,fx-forwards,bloomberg,daily,EURNOK2M,10AM,close,EURNOK2M F100 Curncy
1826,fx-forwards,bloomberg,daily,EURNOK3M,10AM,close,EURNOK3M F100 Curncy
1827,fx-forwards,bloomberg,daily,EURNOK4M,10AM,close,EURNOK4M F100 Curncy
1828,fx-forwards,bloomberg,daily,EURNOK6M,10AM,close,EURNOK6M F100 Curncy
1829,fx-forwards,bloomberg,daily,EURNOK9M,10AM,close,EURNOK9M F100 Curncy
1830,fx-forwards,bloomberg,daily,EURNOK12M,10AM,close,EURNOK12M F100 Curncy
1831,fx-forwards,bloomberg,daily,EURNOK2Y,10AM,close,EURNOK2Y F100 Curncy
1832,fx-forwards,bloomberg,daily,EURNOK3Y,10AM,close,EURNOK3Y F100 Curncy
1833,fx-forwards,bloomberg,daily,EURNOK5Y,10AM,close,EURNOK5Y F100 Curncy
1834,fx-forwards,bloomberg,daily,EURSEKON,10AM,close,EURSEKON F100 Curncy
1835,fx-forwards,bloomberg,daily,EURSEK1W,10AM,close,EURSEK1W F100 Curncy
1836,fx-forwards,bloomberg,daily,EURSEK2W,10AM,close,EURSEK2W F100 Curncy
1837,fx-forwards,bloomberg,daily,EURSEK3W,10AM,close,EURSEK3W F100 Curncy
1838,fx-forwards,bloomberg,daily,EURSEK1M,10AM,close,EURSEK1M F100 Curncy
1839,fx-forwards,bloomberg,daily,EURSEK2M,10AM,close,EURSEK2M F100 Curncy
1840,fx-forwards,bloomberg,daily,EURSEK3M,10AM,close,EURSEK3M F100 Curncy
1841,fx-forwards,bloomberg,daily,EURSEK4M,10AM,close,EURSEK4M F100 Curncy
1842,fx-forwards,bloomberg,daily,EURSEK6M,10AM,close,EURSEK6M F100 Curncy
1843,fx-forwards,bloomberg,daily,EURSEK9M,10AM,close,EURSEK9M F100 Curncy
1844,fx-forwards,bloomberg,daily,EURSEK12M,10AM,close,EURSEK12M F100 Curncy
1845,fx-forwards,bloomberg,daily,EURSEK2Y,10AM,close,EURSEK2Y F100 Curncy
1846,fx-forwards,bloomberg,daily,EURSEK3Y,10AM,close,EURSEK3Y F100 Curncy
1847,fx-forwards,bloomberg,daily,EURSEK5Y,10AM,close,EURSEK5Y F100 Curncy
1848,fx-forwards,bloomberg,daily,USDJPYON,10AM,close,USDJPYON F100 Curncy
1849,fx-forwards,bloomberg,daily,USDJPY1W,10AM,close,USDJPY1W F100 Curncy
1850,fx-forwards,bloomberg,daily,USDJPY2W,10AM,close,USDJPY2W F100 Curncy
1851,fx-forwards,bloomberg,daily,USDJPY3W,10AM,close,USDJPY3W F100 Curncy
1852,fx-forwards,bloomberg,daily,USDJPY1M,10AM,close,USDJPY1M F100 Curncy
1853,fx-forwards,bloomberg,daily,USDJPY2M,10AM,close,USDJPY2M F100 Curncy
1854,fx-forwards,bloomberg,daily,USDJPY3M,10AM,close,USDJPY3M F100 Curncy
1855,fx-forwards,bloomberg,daily,USDJPY4M,10AM,close,USDJPY4M F100 Curncy
1856,fx-forwards,bloomberg,daily,USDJPY6M,10AM,close,USDJPY6M F100 Curncy
1857,fx-forwards,bloomberg,daily,USDJPY9M,10AM,close,USDJPY9M F100 Curncy
